,Id,State,Country,Lat,Long,Date,ConfirmedCases,Fatalities,pdc
1488,2339,not,Bhutan,27.5142,90.4336,04-02-2020,0,0,0
1489,2340,not,Bhutan,27.5142,90.4336,05-02-2020,0,0,0
1490,2341,not,Bhutan,27.5142,90.4336,06-02-2020,0,0,0
1491,2342,not,Bhutan,27.5142,90.4336,07-02-2020,0,0,0
1492,2343,not,Bhutan,27.5142,90.4336,08-02-2020,0,0,0
1493,2344,not,Bhutan,27.5142,90.4336,09-02-2020,0,0,0
1494,2345,not,Bhutan,27.5142,90.4336,10-02-2020,0,0,0
1495,2346,not,Bhutan,27.5142,90.4336,11-02-2020,0,0,0
1496,2347,not,Bhutan,27.5142,90.4336,12-02-2020,0,0,0
1497,2348,not,Bhutan,27.5142,90.4336,13-02-2020,0,0,0
1498,2349,not,Bhutan,27.5142,90.4336,14-02-2020,0,0,0
1499,2350,not,Bhutan,27.5142,90.4336,15-02-2020,0,0,0
1500,2351,not,Bhutan,27.5142,90.4336,16-02-2020,0,0,0
1501,2352,not,Bhutan,27.5142,90.4336,17-02-2020,0,0,0
1502,2353,not,Bhutan,27.5142,90.4336,18-02-2020,0,0,0
1503,2354,not,Bhutan,27.5142,90.4336,19-02-2020,0,0,0
1504,2355,not,Bhutan,27.5142,90.4336,20-02-2020,0,0,0
1505,2356,not,Bhutan,27.5142,90.4336,21-02-2020,0,0,0
1506,2357,not,Bhutan,27.5142,90.4336,22-02-2020,0,0,0
1507,2358,not,Bhutan,27.5142,90.4336,23-02-2020,0,0,0
1508,2359,not,Bhutan,27.5142,90.4336,24-02-2020,0,0,0
1509,2360,not,Bhutan,27.5142,90.4336,25-02-2020,0,0,0
1510,2361,not,Bhutan,27.5142,90.4336,26-02-2020,0,0,0
1511,2362,not,Bhutan,27.5142,90.4336,27-02-2020,0,0,0
1512,2363,not,Bhutan,27.5142,90.4336,28-02-2020,0,0,0
1513,2364,not,Bhutan,27.5142,90.4336,29-02-2020,0,0,0
1514,2365,not,Bhutan,27.5142,90.4336,01-03-2020,0,0,0
1515,2366,not,Bhutan,27.5142,90.4336,02-03-2020,0,0,0
1516,2367,not,Bhutan,27.5142,90.4336,03-03-2020,0,0,0
1517,2368,not,Bhutan,27.5142,90.4336,04-03-2020,0,0,0
1518,2369,not,Bhutan,27.5142,90.4336,05-03-2020,0,0,0
1519,2370,not,Bhutan,27.5142,90.4336,06-03-2020,1,0,0
1520,2371,not,Bhutan,27.5142,90.4336,07-03-2020,1,0,1
1521,2372,not,Bhutan,27.5142,90.4336,08-03-2020,1,0,1
1522,2373,not,Bhutan,27.5142,90.4336,09-03-2020,1,0,1
1523,2374,not,Bhutan,27.5142,90.4336,10-03-2020,1,0,1
1524,2375,not,Bhutan,27.5142,90.4336,11-03-2020,1,0,1
1525,2376,not,Bhutan,27.5142,90.4336,12-03-2020,1,0,1
1526,2377,not,Bhutan,27.5142,90.4336,13-03-2020,1,0,1
1527,2378,not,Bhutan,27.5142,90.4336,14-03-2020,1,0,1
1528,2379,not,Bhutan,27.5142,90.4336,15-03-2020,1,0,1
1529,2380,not,Bhutan,27.5142,90.4336,16-03-2020,1,0,1
1530,2381,not,Bhutan,27.5142,90.4336,17-03-2020,1,0,1
1531,2382,not,Bhutan,27.5142,90.4336,18-03-2020,1,0,1
1532,2383,not,Bhutan,27.5142,90.4336,19-03-2020,1,0,1
1533,2384,not,Bhutan,27.5142,90.4336,20-03-2020,2,0,1
1534,2419,not,Bolivia,-16.2902,-63.5887,22-01-2020,0,0,2
1535,2420,not,Bolivia,-16.2902,-63.5887,23-01-2020,0,0,0
1536,2421,not,Bolivia,-16.2902,-63.5887,24-01-2020,0,0,0
1537,2422,not,Bolivia,-16.2902,-63.5887,25-01-2020,0,0,0
1538,2423,not,Bolivia,-16.2902,-63.5887,26-01-2020,0,0,0
1539,2424,not,Bolivia,-16.2902,-63.5887,27-01-2020,0,0,0
1540,2425,not,Bolivia,-16.2902,-63.5887,28-01-2020,0,0,0
1541,2426,not,Bolivia,-16.2902,-63.5887,29-01-2020,0,0,0
1542,2427,not,Bolivia,-16.2902,-63.5887,30-01-2020,0,0,0
1543,2428,not,Bolivia,-16.2902,-63.5887,31-01-2020,0,0,0
1544,2429,not,Bolivia,-16.2902,-63.5887,01-02-2020,0,0,0
1545,2430,not,Bolivia,-16.2902,-63.5887,02-02-2020,0,0,0
1546,2431,not,Bolivia,-16.2902,-63.5887,03-02-2020,0,0,0
1547,2432,not,Bolivia,-16.2902,-63.5887,04-02-2020,0,0,0
1548,2433,not,Bolivia,-16.2902,-63.5887,05-02-2020,0,0,0
1549,2434,not,Bolivia,-16.2902,-63.5887,06-02-2020,0,0,0
1550,2435,not,Bolivia,-16.2902,-63.5887,07-02-2020,0,0,0
1551,2436,not,Bolivia,-16.2902,-63.5887,08-02-2020,0,0,0
1552,2437,not,Bolivia,-16.2902,-63.5887,09-02-2020,0,0,0
1553,2438,not,Bolivia,-16.2902,-63.5887,10-02-2020,0,0,0
1554,2439,not,Bolivia,-16.2902,-63.5887,11-02-2020,0,0,0
1555,2440,not,Bolivia,-16.2902,-63.5887,12-02-2020,0,0,0
1556,2441,not,Bolivia,-16.2902,-63.5887,13-02-2020,0,0,0
1557,2442,not,Bolivia,-16.2902,-63.5887,14-02-2020,0,0,0
1558,2443,not,Bolivia,-16.2902,-63.5887,15-02-2020,0,0,0
1559,2444,not,Bolivia,-16.2902,-63.5887,16-02-2020,0,0,0
1560,2445,not,Bolivia,-16.2902,-63.5887,17-02-2020,0,0,0
1561,2446,not,Bolivia,-16.2902,-63.5887,18-02-2020,0,0,0
1562,2447,not,Bolivia,-16.2902,-63.5887,19-02-2020,0,0,0
1563,2448,not,Bolivia,-16.2902,-63.5887,20-02-2020,0,0,0
1564,2449,not,Bolivia,-16.2902,-63.5887,21-02-2020,0,0,0
1565,2450,not,Bolivia,-16.2902,-63.5887,22-02-2020,0,0,0
1566,2451,not,Bolivia,-16.2902,-63.5887,23-02-2020,0,0,0
1567,2452,not,Bolivia,-16.2902,-63.5887,24-02-2020,0,0,0
1568,2453,not,Bolivia,-16.2902,-63.5887,25-02-2020,0,0,0
1569,2454,not,Bolivia,-16.2902,-63.5887,26-02-2020,0,0,0
1570,2455,not,Bolivia,-16.2902,-63.5887,27-02-2020,0,0,0
1571,2456,not,Bolivia,-16.2902,-63.5887,28-02-2020,0,0,0
1572,2457,not,Bolivia,-16.2902,-63.5887,29-02-2020,0,0,0
1573,2458,not,Bolivia,-16.2902,-63.5887,01-03-2020,0,0,0
1574,2459,not,Bolivia,-16.2902,-63.5887,02-03-2020,0,0,0
1575,2460,not,Bolivia,-16.2902,-63.5887,03-03-2020,0,0,0
1576,2461,not,Bolivia,-16.2902,-63.5887,04-03-2020,0,0,0
1577,2462,not,Bolivia,-16.2902,-63.5887,05-03-2020,0,0,0
1578,2463,not,Bolivia,-16.2902,-63.5887,06-03-2020,0,0,0
1579,2464,not,Bolivia,-16.2902,-63.5887,07-03-2020,0,0,0
1580,2465,not,Bolivia,-16.2902,-63.5887,08-03-2020,0,0,0
1581,2466,not,Bolivia,-16.2902,-63.5887,09-03-2020,0,0,0
1582,2467,not,Bolivia,-16.2902,-63.5887,10-03-2020,0,0,0
1583,2468,not,Bolivia,-16.2902,-63.5887,11-03-2020,2,0,0
1584,2469,not,Bolivia,-16.2902,-63.5887,12-03-2020,2,0,2
1585,2470,not,Bolivia,-16.2902,-63.5887,13-03-2020,3,0,2
1586,2471,not,Bolivia,-16.2902,-63.5887,14-03-2020,10,0,3
1587,2472,not,Bolivia,-16.2902,-63.5887,15-03-2020,10,0,10
1588,2473,not,Bolivia,-16.2902,-63.5887,16-03-2020,11,0,10
1589,2474,not,Bolivia,-16.2902,-63.5887,17-03-2020,11,0,11
1590,2475,not,Bolivia,-16.2902,-63.5887,18-03-2020,12,0,11
1591,2476,not,Bolivia,-16.2902,-63.5887,19-03-2020,12,0,12
1592,2477,not,Bolivia,-16.2902,-63.5887,20-03-2020,15,0,12
1593,2512,not,Bosnia and Herzegovina,43.9159,17.6791,22-01-2020,0,0,2
1594,2513,not,Bosnia and Herzegovina,43.9159,17.6791,23-01-2020,0,0,0
1595,2514,not,Bosnia and Herzegovina,43.9159,17.6791,24-01-2020,0,0,0
1596,2515,not,Bosnia and Herzegovina,43.9159,17.6791,25-01-2020,0,0,0
1597,2516,not,Bosnia and Herzegovina,43.9159,17.6791,26-01-2020,0,0,0
1598,2517,not,Bosnia and Herzegovina,43.9159,17.6791,27-01-2020,0,0,0
1599,2518,not,Bosnia and Herzegovina,43.9159,17.6791,28-01-2020,0,0,0
1600,2519,not,Bosnia and Herzegovina,43.9159,17.6791,29-01-2020,0,0,0
1601,2520,not,Bosnia and Herzegovina,43.9159,17.6791,30-01-2020,0,0,0
1602,2521,not,Bosnia and Herzegovina,43.9159,17.6791,31-01-2020,0,0,0
1603,2522,not,Bosnia and Herzegovina,43.9159,17.6791,01-02-2020,0,0,0
1604,2523,not,Bosnia and Herzegovina,43.9159,17.6791,02-02-2020,0,0,0
1605,2524,not,Bosnia and Herzegovina,43.9159,17.6791,03-02-2020,0,0,0
1606,2525,not,Bosnia and Herzegovina,43.9159,17.6791,04-02-2020,0,0,0
1607,2526,not,Bosnia and Herzegovina,43.9159,17.6791,05-02-2020,0,0,0
1608,2527,not,Bosnia and Herzegovina,43.9159,17.6791,06-02-2020,0,0,0
1609,2528,not,Bosnia and Herzegovina,43.9159,17.6791,07-02-2020,0,0,0
1610,2529,not,Bosnia and Herzegovina,43.9159,17.6791,08-02-2020,0,0,0
1611,2530,not,Bosnia and Herzegovina,43.9159,17.6791,09-02-2020,0,0,0
1612,2531,not,Bosnia and Herzegovina,43.9159,17.6791,10-02-2020,0,0,0
1613,2532,not,Bosnia and Herzegovina,43.9159,17.6791,11-02-2020,0,0,0
1614,2533,not,Bosnia and Herzegovina,43.9159,17.6791,12-02-2020,0,0,0
1615,2534,not,Bosnia and Herzegovina,43.9159,17.6791,13-02-2020,0,0,0
1616,2535,not,Bosnia and Herzegovina,43.9159,17.6791,14-02-2020,0,0,0
1617,2536,not,Bosnia and Herzegovina,43.9159,17.6791,15-02-2020,0,0,0
1618,2537,not,Bosnia and Herzegovina,43.9159,17.6791,16-02-2020,0,0,0
1619,2538,not,Bosnia and Herzegovina,43.9159,17.6791,17-02-2020,0,0,0
1620,2539,not,Bosnia and Herzegovina,43.9159,17.6791,18-02-2020,0,0,0
1621,2540,not,Bosnia and Herzegovina,43.9159,17.6791,19-02-2020,0,0,0
1622,2541,not,Bosnia and Herzegovina,43.9159,17.6791,20-02-2020,0,0,0
1623,2542,not,Bosnia and Herzegovina,43.9159,17.6791,21-02-2020,0,0,0
1624,2543,not,Bosnia and Herzegovina,43.9159,17.6791,22-02-2020,0,0,0
1625,2544,not,Bosnia and Herzegovina,43.9159,17.6791,23-02-2020,0,0,0
1626,2545,not,Bosnia and Herzegovina,43.9159,17.6791,24-02-2020,0,0,0
1627,2546,not,Bosnia and Herzegovina,43.9159,17.6791,25-02-2020,0,0,0
1628,2547,not,Bosnia and Herzegovina,43.9159,17.6791,26-02-2020,0,0,0
1629,2548,not,Bosnia and Herzegovina,43.9159,17.6791,27-02-2020,0,0,0
1630,2549,not,Bosnia and Herzegovina,43.9159,17.6791,28-02-2020,0,0,0
1631,2550,not,Bosnia and Herzegovina,43.9159,17.6791,29-02-2020,0,0,0
1632,2551,not,Bosnia and Herzegovina,43.9159,17.6791,01-03-2020,0,0,0
1633,2552,not,Bosnia and Herzegovina,43.9159,17.6791,02-03-2020,0,0,0
1634,2553,not,Bosnia and Herzegovina,43.9159,17.6791,03-03-2020,0,0,0
1635,2554,not,Bosnia and Herzegovina,43.9159,17.6791,04-03-2020,0,0,0
1636,2555,not,Bosnia and Herzegovina,43.9159,17.6791,05-03-2020,2,0,0
1637,2556,not,Bosnia and Herzegovina,43.9159,17.6791,06-03-2020,2,0,2
1638,2557,not,Bosnia and Herzegovina,43.9159,17.6791,07-03-2020,3,0,2
1639,2558,not,Bosnia and Herzegovina,43.9159,17.6791,08-03-2020,3,0,3
1640,2559,not,Bosnia and Herzegovina,43.9159,17.6791,09-03-2020,3,0,3
1641,2560,not,Bosnia and Herzegovina,43.9159,17.6791,10-03-2020,5,0,3
1642,2561,not,Bosnia and Herzegovina,43.9159,17.6791,11-03-2020,7,0,5
1643,2562,not,Bosnia and Herzegovina,43.9159,17.6791,12-03-2020,11,0,7
1644,2563,not,Bosnia and Herzegovina,43.9159,17.6791,13-03-2020,13,0,11
1645,2564,not,Bosnia and Herzegovina,43.9159,17.6791,14-03-2020,18,0,13
1646,2565,not,Bosnia and Herzegovina,43.9159,17.6791,15-03-2020,24,0,18
1647,2566,not,Bosnia and Herzegovina,43.9159,17.6791,16-03-2020,25,0,24
1648,2567,not,Bosnia and Herzegovina,43.9159,17.6791,17-03-2020,26,0,25
1649,2568,not,Bosnia and Herzegovina,43.9159,17.6791,18-03-2020,38,0,26
1650,2569,not,Bosnia and Herzegovina,43.9159,17.6791,19-03-2020,63,0,38
1651,2570,not,Bosnia and Herzegovina,43.9159,17.6791,20-03-2020,89,0,63
1652,2605,not,Brazil,-14.235,-51.9253,22-01-2020,0,0,2
1653,2606,not,Brazil,-14.235,-51.9253,23-01-2020,0,0,0
1654,2607,not,Brazil,-14.235,-51.9253,24-01-2020,0,0,0
1655,2608,not,Brazil,-14.235,-51.9253,25-01-2020,0,0,0
1656,2609,not,Brazil,-14.235,-51.9253,26-01-2020,0,0,0
1657,2610,not,Brazil,-14.235,-51.9253,27-01-2020,0,0,0
1658,2611,not,Brazil,-14.235,-51.9253,28-01-2020,0,0,0
1659,2612,not,Brazil,-14.235,-51.9253,29-01-2020,0,0,0
1660,2613,not,Brazil,-14.235,-51.9253,30-01-2020,0,0,0
1661,2614,not,Brazil,-14.235,-51.9253,31-01-2020,0,0,0
1662,2615,not,Brazil,-14.235,-51.9253,01-02-2020,0,0,0
1663,2616,not,Brazil,-14.235,-51.9253,02-02-2020,0,0,0
1664,2617,not,Brazil,-14.235,-51.9253,03-02-2020,0,0,0
1665,2618,not,Brazil,-14.235,-51.9253,04-02-2020,0,0,0
1666,2619,not,Brazil,-14.235,-51.9253,05-02-2020,0,0,0
1667,2620,not,Brazil,-14.235,-51.9253,06-02-2020,0,0,0
1668,2621,not,Brazil,-14.235,-51.9253,07-02-2020,0,0,0
1669,2622,not,Brazil,-14.235,-51.9253,08-02-2020,0,0,0
1670,2623,not,Brazil,-14.235,-51.9253,09-02-2020,0,0,0
1671,2624,not,Brazil,-14.235,-51.9253,10-02-2020,0,0,0
1672,2625,not,Brazil,-14.235,-51.9253,11-02-2020,0,0,0
1673,2626,not,Brazil,-14.235,-51.9253,12-02-2020,0,0,0
1674,2627,not,Brazil,-14.235,-51.9253,13-02-2020,0,0,0
1675,2628,not,Brazil,-14.235,-51.9253,14-02-2020,0,0,0
1676,2629,not,Brazil,-14.235,-51.9253,15-02-2020,0,0,0
1677,2630,not,Brazil,-14.235,-51.9253,16-02-2020,0,0,0
1678,2631,not,Brazil,-14.235,-51.9253,17-02-2020,0,0,0
1679,2632,not,Brazil,-14.235,-51.9253,18-02-2020,0,0,0
1680,2633,not,Brazil,-14.235,-51.9253,19-02-2020,0,0,0
1681,2634,not,Brazil,-14.235,-51.9253,20-02-2020,0,0,0
1682,2635,not,Brazil,-14.235,-51.9253,21-02-2020,0,0,0
1683,2636,not,Brazil,-14.235,-51.9253,22-02-2020,0,0,0
1684,2637,not,Brazil,-14.235,-51.9253,23-02-2020,0,0,0
1685,2638,not,Brazil,-14.235,-51.9253,24-02-2020,0,0,0
1686,2639,not,Brazil,-14.235,-51.9253,25-02-2020,0,0,0
1687,2640,not,Brazil,-14.235,-51.9253,26-02-2020,1,0,0
1688,2641,not,Brazil,-14.235,-51.9253,27-02-2020,1,0,1
1689,2642,not,Brazil,-14.235,-51.9253,28-02-2020,1,0,1
1690,2643,not,Brazil,-14.235,-51.9253,29-02-2020,2,0,1
1691,2644,not,Brazil,-14.235,-51.9253,01-03-2020,2,0,2
1692,2645,not,Brazil,-14.235,-51.9253,02-03-2020,2,0,2
1693,2646,not,Brazil,-14.235,-51.9253,03-03-2020,2,0,2
1694,2647,not,Brazil,-14.235,-51.9253,04-03-2020,4,0,2
1695,2648,not,Brazil,-14.235,-51.9253,05-03-2020,4,0,4
1696,2649,not,Brazil,-14.235,-51.9253,06-03-2020,13,0,4
1697,2650,not,Brazil,-14.235,-51.9253,07-03-2020,13,0,13
1698,2651,not,Brazil,-14.235,-51.9253,08-03-2020,20,0,13
1699,2652,not,Brazil,-14.235,-51.9253,09-03-2020,25,0,20
1700,2653,not,Brazil,-14.235,-51.9253,10-03-2020,31,0,25
1701,2654,not,Brazil,-14.235,-51.9253,11-03-2020,38,0,31
1702,2655,not,Brazil,-14.235,-51.9253,12-03-2020,52,0,38
1703,2656,not,Brazil,-14.235,-51.9253,13-03-2020,151,0,52
1704,2657,not,Brazil,-14.235,-51.9253,14-03-2020,151,0,151
1705,2658,not,Brazil,-14.235,-51.9253,15-03-2020,162,0,151
1706,2659,not,Brazil,-14.235,-51.9253,16-03-2020,200,0,162
1707,2660,not,Brazil,-14.235,-51.9253,17-03-2020,321,1,200
1708,2661,not,Brazil,-14.235,-51.9253,18-03-2020,372,3,321
1709,2662,not,Brazil,-14.235,-51.9253,19-03-2020,621,6,372
1710,2663,not,Brazil,-14.235,-51.9253,20-03-2020,793,11,621
1711,2698,not,Brunei,4.5353,114.7277,22-01-2020,0,0,2
1712,2699,not,Brunei,4.5353,114.7277,23-01-2020,0,0,0
1713,2700,not,Brunei,4.5353,114.7277,24-01-2020,0,0,0
1714,2701,not,Brunei,4.5353,114.7277,25-01-2020,0,0,0
1715,2702,not,Brunei,4.5353,114.7277,26-01-2020,0,0,0
1716,2703,not,Brunei,4.5353,114.7277,27-01-2020,0,0,0
1717,2704,not,Brunei,4.5353,114.7277,28-01-2020,0,0,0
1718,2705,not,Brunei,4.5353,114.7277,29-01-2020,0,0,0
1719,2706,not,Brunei,4.5353,114.7277,30-01-2020,0,0,0
1720,2707,not,Brunei,4.5353,114.7277,31-01-2020,0,0,0
1721,2708,not,Brunei,4.5353,114.7277,01-02-2020,0,0,0
1722,2709,not,Brunei,4.5353,114.7277,02-02-2020,0,0,0
1723,2710,not,Brunei,4.5353,114.7277,03-02-2020,0,0,0
1724,2711,not,Brunei,4.5353,114.7277,04-02-2020,0,0,0
1725,2712,not,Brunei,4.5353,114.7277,05-02-2020,0,0,0
1726,2713,not,Brunei,4.5353,114.7277,06-02-2020,0,0,0
1727,2714,not,Brunei,4.5353,114.7277,07-02-2020,0,0,0
1728,2715,not,Brunei,4.5353,114.7277,08-02-2020,0,0,0
1729,2716,not,Brunei,4.5353,114.7277,09-02-2020,0,0,0
1730,2717,not,Brunei,4.5353,114.7277,10-02-2020,0,0,0
1731,2718,not,Brunei,4.5353,114.7277,11-02-2020,0,0,0
1732,2719,not,Brunei,4.5353,114.7277,12-02-2020,0,0,0
1733,2720,not,Brunei,4.5353,114.7277,13-02-2020,0,0,0
1734,2721,not,Brunei,4.5353,114.7277,14-02-2020,0,0,0
1735,2722,not,Brunei,4.5353,114.7277,15-02-2020,0,0,0
1736,2723,not,Brunei,4.5353,114.7277,16-02-2020,0,0,0
1737,2724,not,Brunei,4.5353,114.7277,17-02-2020,0,0,0
1738,2725,not,Brunei,4.5353,114.7277,18-02-2020,0,0,0
1739,2726,not,Brunei,4.5353,114.7277,19-02-2020,0,0,0
1740,2727,not,Brunei,4.5353,114.7277,20-02-2020,0,0,0
1741,2728,not,Brunei,4.5353,114.7277,21-02-2020,0,0,0
1742,2729,not,Brunei,4.5353,114.7277,22-02-2020,0,0,0
1743,2730,not,Brunei,4.5353,114.7277,23-02-2020,0,0,0
1744,2731,not,Brunei,4.5353,114.7277,24-02-2020,0,0,0
1745,2732,not,Brunei,4.5353,114.7277,25-02-2020,0,0,0
1746,2733,not,Brunei,4.5353,114.7277,26-02-2020,0,0,0
1747,2734,not,Brunei,4.5353,114.7277,27-02-2020,0,0,0
1748,2735,not,Brunei,4.5353,114.7277,28-02-2020,0,0,0
1749,2736,not,Brunei,4.5353,114.7277,29-02-2020,0,0,0
1750,2737,not,Brunei,4.5353,114.7277,01-03-2020,0,0,0
1751,2738,not,Brunei,4.5353,114.7277,02-03-2020,0,0,0
1752,2739,not,Brunei,4.5353,114.7277,03-03-2020,0,0,0
1753,2740,not,Brunei,4.5353,114.7277,04-03-2020,0,0,0
1754,2741,not,Brunei,4.5353,114.7277,05-03-2020,0,0,0
1755,2742,not,Brunei,4.5353,114.7277,06-03-2020,0,0,0
1756,2743,not,Brunei,4.5353,114.7277,07-03-2020,0,0,0
1757,2744,not,Brunei,4.5353,114.7277,08-03-2020,0,0,0
1758,2745,not,Brunei,4.5353,114.7277,09-03-2020,1,0,0
1759,2746,not,Brunei,4.5353,114.7277,10-03-2020,1,0,1
1760,2747,not,Brunei,4.5353,114.7277,11-03-2020,11,0,1
1761,2748,not,Brunei,4.5353,114.7277,12-03-2020,11,0,11
1762,2749,not,Brunei,4.5353,114.7277,13-03-2020,37,0,11
1763,2750,not,Brunei,4.5353,114.7277,14-03-2020,40,0,37
1764,2751,not,Brunei,4.5353,114.7277,15-03-2020,50,0,40
1765,2752,not,Brunei,4.5353,114.7277,16-03-2020,54,0,50
1766,2753,not,Brunei,4.5353,114.7277,17-03-2020,56,0,54
1767,2754,not,Brunei,4.5353,114.7277,18-03-2020,68,0,56
1768,2755,not,Brunei,4.5353,114.7277,19-03-2020,75,0,68
1769,2756,not,Brunei,4.5353,114.7277,20-03-2020,78,0,75
1770,2791,not,Bulgaria,42.7339,25.4858,22-01-2020,0,0,2
1771,2792,not,Bulgaria,42.7339,25.4858,23-01-2020,0,0,0
1772,2793,not,Bulgaria,42.7339,25.4858,24-01-2020,0,0,0
1773,2794,not,Bulgaria,42.7339,25.4858,25-01-2020,0,0,0
1774,2795,not,Bulgaria,42.7339,25.4858,26-01-2020,0,0,0
1775,2796,not,Bulgaria,42.7339,25.4858,27-01-2020,0,0,0
1776,2797,not,Bulgaria,42.7339,25.4858,28-01-2020,0,0,0
1777,2798,not,Bulgaria,42.7339,25.4858,29-01-2020,0,0,0
1778,2799,not,Bulgaria,42.7339,25.4858,30-01-2020,0,0,0
1779,2800,not,Bulgaria,42.7339,25.4858,31-01-2020,0,0,0
1780,2801,not,Bulgaria,42.7339,25.4858,01-02-2020,0,0,0
1781,2802,not,Bulgaria,42.7339,25.4858,02-02-2020,0,0,0
1782,2803,not,Bulgaria,42.7339,25.4858,03-02-2020,0,0,0
1783,2804,not,Bulgaria,42.7339,25.4858,04-02-2020,0,0,0
1784,2805,not,Bulgaria,42.7339,25.4858,05-02-2020,0,0,0
1785,2806,not,Bulgaria,42.7339,25.4858,06-02-2020,0,0,0
1786,2807,not,Bulgaria,42.7339,25.4858,07-02-2020,0,0,0
1787,2808,not,Bulgaria,42.7339,25.4858,08-02-2020,0,0,0
1788,2809,not,Bulgaria,42.7339,25.4858,09-02-2020,0,0,0
1789,2810,not,Bulgaria,42.7339,25.4858,10-02-2020,0,0,0
1790,2811,not,Bulgaria,42.7339,25.4858,11-02-2020,0,0,0
1791,2812,not,Bulgaria,42.7339,25.4858,12-02-2020,0,0,0
1792,2813,not,Bulgaria,42.7339,25.4858,13-02-2020,0,0,0
1793,2814,not,Bulgaria,42.7339,25.4858,14-02-2020,0,0,0
1794,2815,not,Bulgaria,42.7339,25.4858,15-02-2020,0,0,0
1795,2816,not,Bulgaria,42.7339,25.4858,16-02-2020,0,0,0
1796,2817,not,Bulgaria,42.7339,25.4858,17-02-2020,0,0,0
1797,2818,not,Bulgaria,42.7339,25.4858,18-02-2020,0,0,0
1798,2819,not,Bulgaria,42.7339,25.4858,19-02-2020,0,0,0
1799,2820,not,Bulgaria,42.7339,25.4858,20-02-2020,0,0,0
1800,2821,not,Bulgaria,42.7339,25.4858,21-02-2020,0,0,0
1801,2822,not,Bulgaria,42.7339,25.4858,22-02-2020,0,0,0
1802,2823,not,Bulgaria,42.7339,25.4858,23-02-2020,0,0,0
1803,2824,not,Bulgaria,42.7339,25.4858,24-02-2020,0,0,0
1804,2825,not,Bulgaria,42.7339,25.4858,25-02-2020,0,0,0
1805,2826,not,Bulgaria,42.7339,25.4858,26-02-2020,0,0,0
1806,2827,not,Bulgaria,42.7339,25.4858,27-02-2020,0,0,0
1807,2828,not,Bulgaria,42.7339,25.4858,28-02-2020,0,0,0
1808,2829,not,Bulgaria,42.7339,25.4858,29-02-2020,0,0,0
1809,2830,not,Bulgaria,42.7339,25.4858,01-03-2020,0,0,0
1810,2831,not,Bulgaria,42.7339,25.4858,02-03-2020,0,0,0
1811,2832,not,Bulgaria,42.7339,25.4858,03-03-2020,0,0,0
1812,2833,not,Bulgaria,42.7339,25.4858,04-03-2020,0,0,0
1813,2834,not,Bulgaria,42.7339,25.4858,05-03-2020,0,0,0
1814,2835,not,Bulgaria,42.7339,25.4858,06-03-2020,0,0,0
1815,2836,not,Bulgaria,42.7339,25.4858,07-03-2020,0,0,0
1816,2837,not,Bulgaria,42.7339,25.4858,08-03-2020,4,0,0
1817,2838,not,Bulgaria,42.7339,25.4858,09-03-2020,4,0,4
1818,2839,not,Bulgaria,42.7339,25.4858,10-03-2020,4,0,4
1819,2840,not,Bulgaria,42.7339,25.4858,11-03-2020,7,1,4
1820,2841,not,Bulgaria,42.7339,25.4858,12-03-2020,7,1,7
1821,2842,not,Bulgaria,42.7339,25.4858,13-03-2020,23,1,7
1822,2843,not,Bulgaria,42.7339,25.4858,14-03-2020,41,2,23
1823,2844,not,Bulgaria,42.7339,25.4858,15-03-2020,51,2,41
1824,2845,not,Bulgaria,42.7339,25.4858,16-03-2020,52,2,51
1825,2846,not,Bulgaria,42.7339,25.4858,17-03-2020,67,2,52
1826,2847,not,Bulgaria,42.7339,25.4858,18-03-2020,92,2,67
1827,2848,not,Bulgaria,42.7339,25.4858,19-03-2020,94,3,92
1828,2849,not,Bulgaria,42.7339,25.4858,20-03-2020,127,3,94
1829,2884,not,Burkina Faso,12.2383,-1.5616,22-01-2020,0,0,2
1830,2885,not,Burkina Faso,12.2383,-1.5616,23-01-2020,0,0,0
1831,2886,not,Burkina Faso,12.2383,-1.5616,24-01-2020,0,0,0
1832,2887,not,Burkina Faso,12.2383,-1.5616,25-01-2020,0,0,0
1833,2888,not,Burkina Faso,12.2383,-1.5616,26-01-2020,0,0,0
1834,2889,not,Burkina Faso,12.2383,-1.5616,27-01-2020,0,0,0
1835,2890,not,Burkina Faso,12.2383,-1.5616,28-01-2020,0,0,0
1836,2891,not,Burkina Faso,12.2383,-1.5616,29-01-2020,0,0,0
1837,2892,not,Burkina Faso,12.2383,-1.5616,30-01-2020,0,0,0
1838,2893,not,Burkina Faso,12.2383,-1.5616,31-01-2020,0,0,0
1839,2894,not,Burkina Faso,12.2383,-1.5616,01-02-2020,0,0,0
1840,2895,not,Burkina Faso,12.2383,-1.5616,02-02-2020,0,0,0
1841,2896,not,Burkina Faso,12.2383,-1.5616,03-02-2020,0,0,0
1842,2897,not,Burkina Faso,12.2383,-1.5616,04-02-2020,0,0,0
1843,2898,not,Burkina Faso,12.2383,-1.5616,05-02-2020,0,0,0
1844,2899,not,Burkina Faso,12.2383,-1.5616,06-02-2020,0,0,0
1845,2900,not,Burkina Faso,12.2383,-1.5616,07-02-2020,0,0,0
1846,2901,not,Burkina Faso,12.2383,-1.5616,08-02-2020,0,0,0
1847,2902,not,Burkina Faso,12.2383,-1.5616,09-02-2020,0,0,0
1848,2903,not,Burkina Faso,12.2383,-1.5616,10-02-2020,0,0,0
